term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1_Homo sapiens_R-HSA-174178	-0.312968375	0.419441513	0.792431987	0.26179222	"['CDC20', 'UBE2C', 'PSMD2']"	Reactome Pathways	upregulated
Endoderm Differentiation_Homo sapiens_WP2853	0.479673894	-0.642860941	0.696252593	0.26179222	"['EPB41L5', 'DUSP2', 'SFRP1']"	WikiPathways	downregulated
Melanoma_Homo sapiens_hsa05218	0.661792669	-0.886937278	0.678924563	0.26179222	"['EGF', 'AKT3', 'FGF10']"	KEGG Pathways	downregulated
MFAP5-mediated ovarian cancer cell motility and invasiveness_Homo sapiens_WP3301	7.21443466	-9.661326079	0.696252593	0.262064122	['JUN']	WikiPathways	downregulated
Eicosanoids_Homo sapiens_R-HSA-211979	3.164210945	-4.237403922	0.905313116	0.262064122	['PTGIS']	Reactome Pathways	downregulated
Lysine catabolism_Homo sapiens_R-HSA-71064	3.375706364	-4.52063141	0.905313116	0.262064122	['AASS']	Reactome Pathways	downregulated
MFAP5-mediated ovarian cancer cell motility and invasiveness_Homo sapiens_WP3301	3.546782956	-4.749731376	0.96574632	0.262064122	['TNNC1']	WikiPathways	upregulated
Keratan sulfate degradation_Homo sapiens_R-HSA-2022857	3.405878403	-4.56103678	0.905313116	0.262064122	['OGN']	Reactome Pathways	downregulated
RalA downstream regulated genes_Homo sapiens_WP2290	2.419151057	-3.239645003	0.96574632	0.262064122	['RAC3']	WikiPathways	upregulated
Reduction of cytosolic Ca++ levels_Homo sapiens_R-HSA-418359	3.033046884	-4.061753463	0.905313116	0.262064122	['SLC8A1']	Reactome Pathways	downregulated
Defective EXT2 causes exostoses 2_Homo sapiens_R-HSA-3656237	5.732637257	-7.67695328	0.792431987	0.262064122	['AGRN']	Reactome Pathways	upregulated
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS_Homo sapiens_R-HSA-3656253"	5.639683202	-7.552472364	0.792431987	0.262064122	['AGRN']	Reactome Pathways	upregulated
Peptide hormone biosynthesis_Homo sapiens_R-HSA-209952	5.550061647	-7.43245422	0.792431987	0.262064122	['INHBC']	Reactome Pathways	upregulated
Vitamin B5 (pantothenate) metabolism_Homo sapiens_R-HSA-199220	5.322601017	-7.127846662	0.792431987	0.262064122	['FASN']	Reactome Pathways	upregulated
TP53 Regulates Transcription of Death Receptors and Ligands_Homo sapiens_R-HSA-6803211	7.188739452	-9.626915927	0.792431987	0.262064122	['IGFBP3']	Reactome Pathways	upregulated
Unwinding of DNA_Homo sapiens_R-HSA-176974	7.580853238	-10.1520214	0.792431987	0.262064122	['MCM2']	Reactome Pathways	upregulated
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex_Homo sapiens_R-HSA-75035	5.056088334	-6.770941921	0.792431987	0.262064122	['CDK1']	Reactome Pathways	upregulated
ATF6-alpha activates chaperones_Homo sapiens_R-HSA-381033	5.035486298	-6.743352374	0.792431987	0.262064122	['CALR']	Reactome Pathways	upregulated
Inhibition of replication initiation of damaged DNA by RB1/E2F1_Homo sapiens_R-HSA-113501	6.72610299	-9.007368877	0.792431987	0.262064122	['E2F1']	Reactome Pathways	upregulated
DNA Replication_Mus musculus_WP150	0.333601149	-0.444024259	0.96574632	0.264212022	"['CDC6', 'MCM2']"	WikiPathways	upregulated
Negative regulation of MAPK pathway_Homo sapiens_R-HSA-5675221	-0.424800937	0.565411485	0.905313116	0.264212022	"['DUSP2', 'DUSP1']"	Reactome Pathways	downregulated
PKMTs methylate histone lysines_Homo sapiens_R-HSA-3214841	0.743110263	-0.989082275	0.795140446	0.264212022	"['HIST1H4A', 'HIST2H3A']"	Reactome Pathways	upregulated
IL-5 Signaling Pathway_Homo sapiens_WP127	1.403367184	-1.867886471	0.696252593	0.264212022	"['JUN', 'FOS']"	WikiPathways	downregulated
Tryptophan metabolism_Homo sapiens_hsa00380	2.538037165	-3.378136056	0.678924563	0.264212022	"['MAOB', 'AOX1']"	KEGG Pathways	downregulated
Striated Muscle Contraction_Mus musculus_WP216	0.315614432	-0.409139099	0.96574632	0.273534999	"['MYBPC1', 'TNNC1']"	WikiPathways	upregulated
Host Interactions with Influenza Factors_Homo sapiens_R-HSA-168253	0.71020539	-0.920657498	0.812721317	0.273534999	"['ISG15', 'KPNA2']"	Reactome Pathways	upregulated
Bladder cancer_Homo sapiens_hsa05219	-0.633908149	0.821751424	0.998834342	0.273534999	"['CDKN2A', 'E2F1']"	KEGG Pathways	upregulated
Wnt Signaling Pathway NetPath_Mus musculus_WP539	0.23003083	-0.29805185	0.696252593	0.273705128	"['SFRP1', 'JUN', 'SFRP2', 'MAP1B']"	WikiPathways	downregulated
Toll-like receptor signaling pathway_Homo sapiens_hsa04620	0.245675713	-0.318322985	0.69012076	0.273705128	"['JUN', 'AKT3', 'CCL4', 'FOS']"	KEGG Pathways	downregulated
Mitotic G2-G2/M phases_Homo sapiens_R-HSA-453274	-0.451325741	0.584229701	0.812721317	0.274041812	"['CCNA2', 'PSMD2', 'E2F1', 'CDK1', 'PKMYT1', 'CDC25A']"	Reactome Pathways	upregulated
Chronic myeloid leukemia_Homo sapiens_hsa05220	-1.086228831	1.400850131	0.998834342	0.275368382	"['CDKN2A', 'E2F1', 'CBLC']"	KEGG Pathways	upregulated
B cell receptor signaling pathway_Homo sapiens_hsa04662	0.69641131	-0.898123717	0.69012076	0.275368382	"['JUN', 'AKT3', 'FOS']"	KEGG Pathways	downregulated
Alzheimers Disease_Mus musculus_WP2075	-0.454067584	0.585586219	0.96574632	0.275368382	"['CALML5', 'HSD17B10', 'GRIN2D']"	WikiPathways	upregulated
Serotonin and anxiety-related events_Mus musculus_WP2140	8.645437731	-10.98919378	0.696252593	0.280523594	['FOS']	WikiPathways	downregulated
Osteoclast_Mus musculus_WP454	3.610525806	-4.589330115	0.96574632	0.280523594	['SPP1']	WikiPathways	upregulated
p75NTR recruits signalling complexes_Homo sapiens_R-HSA-209543	4.264210633	-5.420227228	0.812721317	0.280523594	['IRAK1']	Reactome Pathways	upregulated
FGFRL1 modulation of FGFR1 signaling_Homo sapiens_R-HSA-5658623	2.316949197	-2.945068198	0.905313116	0.280523594	['FGF10']	Reactome Pathways	downregulated
"WNT5A-dependent internalization of FZD2, FZD5 and ROR2_Homo sapiens_R-HSA-5140745"	2.841948521	-3.612393496	0.905313116	0.280523594	['ROR1']	Reactome Pathways	downregulated
NF-kB is activated and signals survival_Homo sapiens_R-HSA-209560	3.702798582	-4.706617806	0.812721317	0.280523594	['IRAK1']	Reactome Pathways	upregulated
Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels_Homo sapiens_R-HSA-112308	3.468990166	-4.409424526	0.905313116	0.280523594	['CACNA2D1']	Reactome Pathways	downregulated
Dopamine metabolism_Homo sapiens_WP2436	8.044645436	-10.22552824	0.696252593	0.280523594	['MAOB']	WikiPathways	downregulated
Facilitative Na+-independent glucose transporters_Homo sapiens_R-HSA-428790	3.325442181	-4.22696105	0.905313116	0.280523594	['SLC2A12']	Reactome Pathways	downregulated
AKT phosphorylates targets in the cytosol_Homo sapiens_R-HSA-198323	2.084273082	-2.649314183	0.905313116	0.280523594	['AKT3']	Reactome Pathways	downregulated
Activation of DNA fragmentation factor_Homo sapiens_R-HSA-211227	5.852211081	-7.438730535	0.812721317	0.280523594	['HIST1H1B']	Reactome Pathways	upregulated
Estrogen Receptor Pathway_Homo sapiens_WP2881	6.548892484	-8.324280484	0.696252593	0.280523594	['JUN']	WikiPathways	downregulated
Apoptosis induced DNA fragmentation_Homo sapiens_R-HSA-140342	5.880010199	-7.474065922	0.812721317	0.280523594	['HIST1H1B']	Reactome Pathways	upregulated
Downregulation of ERBB2:ERBB3 signaling_Homo sapiens_R-HSA-1358803	2.031143908	-2.581781826	0.905313116	0.280523594	['AKT3']	Reactome Pathways	downregulated
Non-homologous end-joining_Homo sapiens_hsa03450	2.149175252	-2.731811165	0.998834342	0.280523594	['FEN1']	KEGG Pathways	upregulated
Osteopontin Signaling_Homo sapiens_WP1434	2.930401598	-3.724825975	0.96574632	0.280523594	['SPP1']	WikiPathways	upregulated
Serotonin and anxiety-related events_Mus musculus_WP2140	4.737771224	-6.022168884	0.96574632	0.280523594	['GRIN2D']	WikiPathways	upregulated
Fatty acid biosynthesis_Homo sapiens_hsa00061	2.297730035	-2.92063877	0.998834342	0.280523594	['FASN']	KEGG Pathways	upregulated
ERBB2 Activates PTK6 Signaling_Homo sapiens_R-HSA-8847993	2.983974275	-3.792922067	0.905313116	0.280523594	['EGF']	Reactome Pathways	downregulated
Peptide GPCRs_Homo sapiens_WP24	0.607513507	-0.768624647	0.696252593	0.282183524	"['EDNRA', 'TACR3', 'ACKR1']"	WikiPathways	downregulated
Binding and Uptake of Ligands by Scavenger Receptors_Homo sapiens_R-HSA-2173782	-0.517671345	0.654956557	0.905313116	0.282183524	"['SCARA5', 'HBB', 'HBA1']"	Reactome Pathways	downregulated
EPHB-mediated forward signaling_Homo sapiens_R-HSA-3928662	0.74857797	-0.945326201	0.812721317	0.282852616	"['EPHB6', 'CFL1']"	Reactome Pathways	upregulated
Activation of gene expression by SREBF (SREBP)_Homo sapiens_R-HSA-2426168	0.840728602	-1.061696719	0.812721317	0.282852616	"['SCD', 'FASN']"	Reactome Pathways	upregulated
DNA Replication_Homo sapiens_WP466	0.508530715	-0.642187491	0.96574632	0.282852616	"['CDC6', 'MCM2']"	WikiPathways	upregulated
IL-2 Signaling Pathway_Homo sapiens_WP49	1.639897016	-2.070910016	0.696252593	0.282852616	"['JUN', 'FOS']"	WikiPathways	downregulated
Non-integrin membrane-ECM interactions_Homo sapiens_R-HSA-3000171	0.772527104	-0.97556987	0.812721317	0.282852616	"['LAMC2', 'AGRN']"	Reactome Pathways	upregulated
Fatty Acyl-CoA Biosynthesis_Homo sapiens_R-HSA-75105	0.950775746	-1.200667479	0.812721317	0.282852616	"['SCD', 'FASN']"	Reactome Pathways	upregulated
Hair Follicle Development: Induction (Part 1 of 3)_Homo sapiens_WP2804	1.857687866	-2.345942684	0.696252593	0.282852616	"['SHH', 'EGF']"	WikiPathways	downregulated
Netrin-1 signaling_Homo sapiens_R-HSA-373752	-0.012930837	0.01632944	0.905313116	0.282852616	"['SLIT3', 'SLIT2']"	Reactome Pathways	downregulated
Pertussis_Homo sapiens_hsa05133	-0.803697977	0.997616379	0.998834342	0.289013269	"['CALML5', 'IRAK1', 'CFL1']"	KEGG Pathways	upregulated
Tryptophan metabolism_Mus musculus_WP79	1.948824592	-2.397942903	0.703980534	0.292159324	"['MAOB', 'AOX1']"	WikiPathways	downregulated
Iron uptake and transport_Homo sapiens_R-HSA-917937	0.936828841	-1.152726664	0.835073125	0.292159324	"['LCN2', 'ATP6V0E2']"	Reactome Pathways	upregulated
BDNF signaling pathway_Homo sapiens_WP2380	0.333842056	-0.4106428	0.703980534	0.292277632	"['EGR1', 'JUN', 'KCNN2', 'NCAM1', 'FOS']"	WikiPathways	downregulated
Regulation of TP53 Activity through Association with Co-factors_Homo sapiens_R-HSA-6804759	2.74115125	-3.313807802	0.905313116	0.298522204	['AKT3']	Reactome Pathways	downregulated
Glutathione synthesis and recycling_Homo sapiens_R-HSA-174403	5.802874192	-7.015158238	0.835073125	0.298522204	['GGT2']	Reactome Pathways	upregulated
"Complement Activation, Classical Pathway_Mus musculus_WP200"	8.449812211	-10.21507063	0.704083732	0.298522204	['C7']	WikiPathways	downregulated
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion_Homo sapiens_R-HSA-399955	2.765154476	-3.342825565	0.905313116	0.298522204	['SEMA3A']	Reactome Pathways	downregulated
Inhibition of adenylate cyclase pathway_Homo sapiens_R-HSA-997269	2.448728166	-2.960294329	0.905313116	0.298522204	['ADCY5']	Reactome Pathways	downregulated
Removal of the Flap Intermediate_Homo sapiens_R-HSA-69166	6.695530123	-8.094299781	0.835073125	0.298522204	['FEN1']	Reactome Pathways	upregulated
Activation of Rac_Homo sapiens_R-HSA-428540	2.682716959	-3.243165948	0.905313116	0.298522204	['SLIT2']	Reactome Pathways	downregulated
SUMOylation of transcription factors_Homo sapiens_R-HSA-3232118	6.949906349	-8.401817989	0.835073125	0.298522204	['CDKN2A']	Reactome Pathways	upregulated
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain_Homo sapiens_R-HSA-6803205	4.498782638	-5.438627659	0.835073125	0.298522204	['BIRC5']	Reactome Pathways	upregulated
Golgi Cisternae Pericentriolar Stack Reorganization_Homo sapiens_R-HSA-162658	5.19104393	-6.275509926	0.835073125	0.298522204	['CDK1']	Reactome Pathways	upregulated
Adenylate cyclase inhibitory pathway_Homo sapiens_R-HSA-170670	2.385530803	-2.883894345	0.905313116	0.298522204	['ADCY5']	Reactome Pathways	downregulated
Biogenic Amine Synthesis_Mus musculus_WP522	4.27947218	-5.173500843	0.96574632	0.298522204	['PNMT']	WikiPathways	upregulated
CS/DS degradation_Homo sapiens_R-HSA-2024101	2.944872059	-3.560088123	0.905313116	0.298522204	['DCN']	Reactome Pathways	downregulated
SUMOylation of DNA replication proteins_Homo sapiens_R-HSA-4615885	0.693922752	-0.832118576	0.839564288	0.301449855	"['TOP2A', 'BIRC5']"	Reactome Pathways	upregulated
Fatty acid degradation_Homo sapiens_hsa00071	2.460756978	-2.950820658	0.746272201	0.301449855	"['ADH1B', 'ADH6']"	KEGG Pathways	downregulated
Phospholipase C-mediated cascade; FGFR3_Homo sapiens_R-HSA-5654227	-0.200836395	0.240833283	0.905313116	0.301449855	"['PDE1C', 'ADCY5']"	Reactome Pathways	downregulated
Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696	-1.12193008	1.315672196	0.905313116	0.309534277	"['NR4A1', 'DUSP2', 'PDE1C', 'EGF', 'DUSP1', 'AKT3', 'NCAM1', 'TEK', 'ADCY5', 'FGF10']"	Reactome Pathways	downregulated
Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716	-1.103463283	1.294016435	0.905313116	0.309534277	"['NR4A1', 'DUSP2', 'PDE1C', 'EGF', 'DUSP1', 'AKT3', 'NCAM1', 'TEK', 'ADCY5', 'FGF10']"	Reactome Pathways	downregulated
Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708	-1.113631402	1.30594045	0.905313116	0.309534277	"['NR4A1', 'DUSP2', 'PDE1C', 'EGF', 'DUSP1', 'AKT3', 'NCAM1', 'TEK', 'ADCY5', 'FGF10']"	Reactome Pathways	downregulated
Signaling by ERBB2_Homo sapiens_R-HSA-1227986	-0.238056716	0.278256316	0.905313116	0.310719208	"['EGF', 'AKT3']"	Reactome Pathways	downregulated
Ether lipid metabolism_Homo sapiens_hsa00565	-0.313377884	0.366296641	0.998834342	0.310719208	"['PLA2G2F', 'PAFAH1B3']"	KEGG Pathways	upregulated
Regulation of Actin Cytoskeleton_Mus musculus_WP523	0.404805397	-0.471764549	0.704083732	0.311794575	"['CHRM3', 'EGF', 'MYL1', 'MAPK4', 'FGF10']"	WikiPathways	downregulated
Glucuronidation_Mus musculus_WP1241	5.084501887	-5.856263363	0.96574632	0.316071433	['UGT1A4']	WikiPathways	upregulated
Cholesterol Biosynthesis_Mus musculus_WP103	4.705612116	-5.419863037	0.96574632	0.316071433	['MSMO1']	WikiPathways	upregulated
Activation of BAD and translocation to mitochondria_Homo sapiens_R-HSA-111447	2.39542757	-2.759022424	0.905313116	0.316071433	['AKT3']	Reactome Pathways	downregulated
Cholesterol Biosynthesis_Homo sapiens_WP197	4.555699158	-5.247195235	0.96574632	0.316071433	['MSMO1']	WikiPathways	upregulated
Biogenic Amine Synthesis_Homo sapiens_WP550	4.172475766	-4.8058035	0.96574632	0.316071433	['PNMT']	WikiPathways	upregulated
Signaling by EGFRvIII in Cancer_Homo sapiens_R-HSA-5637812	2.42548642	-2.793643817	0.905313116	0.316071433	['EGF']	Reactome Pathways	downregulated
Recycling of bile acids and salts_Homo sapiens_R-HSA-159418	2.893776284	-3.333014012	0.905313116	0.316071433	['NR1H4']	Reactome Pathways	downregulated
Glucuronidation_Mus musculus_WP1241	9.007862208	-10.37513892	0.704083732	0.316071433	['PGM5']	WikiPathways	downregulated
Elevation of cytosolic Ca2+ levels_Homo sapiens_R-HSA-139853	2.579316785	-2.970823638	0.905313116	0.316071433	['P2RX1']	Reactome Pathways	downregulated
Constitutive Signaling by EGFRvIII_Homo sapiens_R-HSA-5637810	2.300403384	-2.649574798	0.905313116	0.316071433	['EGF']	Reactome Pathways	downregulated
CREB phosphorylation through the activation of CaMKII_Homo sapiens_R-HSA-442729	4.359847268	-5.021615567	0.855031165	0.316071433	['GRIN2D']	Reactome Pathways	upregulated
Association of licensing factors with the pre-replicative complex_Homo sapiens_R-HSA-69298	2.08262686	-2.39874262	0.905313116	0.316071433	['ORC3']	Reactome Pathways	downregulated
Calnexin/calreticulin cycle_Homo sapiens_R-HSA-901042	5.459924441	-6.288670194	0.855031165	0.316071433	['CALR']	Reactome Pathways	upregulated
FGFR1 ligand binding and activation_Homo sapiens_R-HSA-190242	2.151397837	-2.477952141	0.905313116	0.316071433	['FGF10']	Reactome Pathways	downregulated
Glycogen synthesis_Homo sapiens_R-HSA-3322077	3.407743682	-3.924994998	0.855031165	0.316071433	['NHLRC1']	Reactome Pathways	upregulated
ERBB2 Regulates Cell Motility_Homo sapiens_R-HSA-6785631	3.062745489	-3.527630552	0.905313116	0.316071433	['EGF']	Reactome Pathways	downregulated
Depolymerisation of the Nuclear Lamina_Homo sapiens_R-HSA-4419969	4.953021593	-5.704826065	0.855031165	0.316071433	['CDK1']	Reactome Pathways	upregulated
Processive synthesis on the lagging strand_Homo sapiens_R-HSA-69183	5.707738797	-6.574099557	0.855031165	0.316071433	['FEN1']	Reactome Pathways	upregulated
Negative regulation of TCF-dependent signaling by WNT ligand antagonists_Homo sapiens_R-HSA-3772470	5.793227061	-6.672563831	0.855031165	0.316071433	['DKK1']	Reactome Pathways	upregulated
Glycogen breakdown (glycogenolysis)_Homo sapiens_R-HSA-70221	3.293809528	-3.793767116	0.905313116	0.316071433	['PHKB']	Reactome Pathways	downregulated
Glucose metabolism_Homo sapiens_R-HSA-70326	0.182897411	-0.210452158	0.855031165	0.316428856	"['NHLRC1', 'SLC25A10', 'BPGM']"	Reactome Pathways	upregulated
MicroRNAs in Cardiomyocyte Hypertrophy_Mus musculus_WP1560	0.680880222	-0.783459488	0.704083732	0.316428856	"['EGF', 'PRKG1', 'MAPK4']"	WikiPathways	downregulated
HTLV-I infection_Homo sapiens_hsa05166	0.105358086	-0.120589056	0.77864623	0.318362744	"['EGR1', 'JUN', 'ZFP36', 'TGFB3', 'AKT3', 'FOS', 'ATF3', 'ADCY5']"	KEGG Pathways	downregulated
RHO GTPases Activate Formins_Homo sapiens_R-HSA-5663220	-0.082369386	0.094202191	0.857390182	0.318652099	"['CDC20', 'BIRC5', 'KIF2C', 'ZWINT']"	Reactome Pathways	upregulated
Signaling by FGFR4_Homo sapiens_R-HSA-5654743	-1.009886828	1.152955543	0.905313116	0.319285987	"['NR4A1', 'DUSP2', 'PDE1C', 'EGF', 'DUSP1', 'AKT3', 'NCAM1', 'TEK', 'ADCY5', 'FGF10']"	Reactome Pathways	downregulated
Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687	-1.01694735	1.161016315	0.905313116	0.319285987	"['NR4A1', 'DUSP2', 'PDE1C', 'EGF', 'DUSP1', 'AKT3', 'NCAM1', 'TEK', 'ADCY5', 'FGF10']"	Reactome Pathways	downregulated
Phospholipase C-mediated cascade; FGFR4_Homo sapiens_R-HSA-5654228	-0.033963666	0.03870333	0.905313116	0.319962644	"['PDE1C', 'ADCY5']"	Reactome Pathways	downregulated
Aryl Hydrocarbon Receptor_Homo sapiens_WP2586	1.728936002	-1.970210797	0.704083732	0.319962644	"['HPGDS', 'PTGS2']"	WikiPathways	downregulated
Scavenging of heme from plasma_Homo sapiens_R-HSA-2168880	0.184488563	-0.210234132	0.905313116	0.319962644	"['HBB', 'HBA1']"	Reactome Pathways	downregulated
ErbB signaling pathway_Mus musculus_WP1261	0.413523021	-0.471230583	0.96574632	0.319962644	"['EIF4EBP1', 'CBLC']"	WikiPathways	upregulated
Selenium metabolism/Selenoproteins_Mus musculus_WP108	1.954715178	-2.22749769	0.704083732	0.319962644	"['JUN', 'FOS']"	WikiPathways	downregulated
Aryl Hydrocarbon Receptor Pathway_Homo sapiens_WP2873	1.960194843	-2.233742048	0.704083732	0.319962644	"['JUN', 'CAP2']"	WikiPathways	downregulated
Selenium metabolism/Selenoproteins_Mus musculus_WP108	0.57471872	-0.654921308	0.96574632	0.319962644	"['C11ORF31', 'SEPHS2']"	WikiPathways	upregulated
Tryptophan metabolism_Homo sapiens_WP465	2.051771449	-2.338098263	0.704083732	0.319962644	"['MAOB', 'AOX1']"	WikiPathways	downregulated
Regulation of Actin Cytoskeleton_Homo sapiens_WP51	0.553896838	-0.628332205	0.704083732	0.321619891	"['CHRM3', 'EGF', 'MYL1', 'MAPK4', 'FGF10']"	WikiPathways	downregulated
Signaling by FGFR3_Homo sapiens_R-HSA-5654741	-0.994326692	1.125072831	0.905313116	0.322551607	"['NR4A1', 'DUSP2', 'PDE1C', 'EGF', 'DUSP1', 'AKT3', 'NCAM1', 'TEK', 'ADCY5', 'FGF10']"	Reactome Pathways	downregulated
Complement cascade_Homo sapiens_R-HSA-166658	-0.311519773	0.351765002	0.905313116	0.32329503	"['CFD', 'CFH', 'C7']"	Reactome Pathways	downregulated
Selenium Metabolism and Selenoproteins_Homo sapiens_WP28	1.960509645	-2.178447184	0.704083732	0.329175671	"['JUN', 'FOS']"	WikiPathways	downregulated
Selenium Metabolism and Selenoproteins_Homo sapiens_WP28	0.525069057	-0.583437685	0.96574632	0.329175671	"['C11ORF31', 'SEPHS2']"	WikiPathways	upregulated
